model,ablation,predicted,fold,fold_id,type,dataType,subject,joint,polDegree,FNO_shuff,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
MVLR,Tz,pos,3-fold,fold1,train,FULL,S10_a,elbow,,,,,,,0.23140525817871094,0.1703162798051946,0.7205190174180176,0.1414129358054395,0.5429313879911973,0.3055447909356261,0.23504035578894933,0.5261084609561614,6.980119948904462,0.17028036331525986,0.7205189052271656,3.100476445906014,0.3043546035866113
MVLR,Tz,pos,3-fold,fold1,train,FULL,S12_c,shoulder,,,,,,,0.23140525817871094,0.39530826323791407,0.6089402608961335,0.31623373850835734,0.48172460354998875,3.1087092030323635,2.3574669693030326,1.1689571276335229,7.66171164230779,0.3842444945052783,0.6089397803295941,28.35323638924619,2.9608666779566706
MVLR,Tz,pos,3-fold,fold1,train,FULL,S12_c,elbow,,,,,,,0.23140525817871094,0.3503548996697616,0.6412335749726618,0.2845721340453641,0.507018095299641,0.8405582963323788,0.6672915711243849,0.9834848739817834,4.488655972624955,0.3496522140940588,0.6412335117962596,8.569861230693347,0.8361700803762148
MVLR,Tz,pos,3-fold,fold1,train,FULL,S13_c,shoulder,,,,,,,0.23140525817871094,0.37728857072689925,0.6141127658291929,0.30998387573692626,0.4801384745646687,2.400899064812947,1.8939871992278834,1.0761048740571284,7.544022780586513,0.3715166835159534,0.6141125117170804,20.096387750633447,2.3990251156890943
MVLR,Tz,pos,3-fold,fold1,train,FULL,S13_c,elbow,,,,,,,0.23140525817871094,0.3526308315790102,0.6201486060415773,0.2835136468085567,0.485782006911928,0.922057737151246,0.7266444952234672,1.073499171031373,5.617936449106642,0.3505949268684575,0.620148605908235,6.026005423983326,0.9044540272865134
MVLR,Tz,pos,3-fold,fold1,train,FULL,S14_c,shoulder,,,,,,,0.23140525817871094,0.4140960652517092,0.6911484512490468,0.33592163482147613,0.5630546337589593,1.9549136447784783,1.497992063004438,1.2286019691432686,7.674042402097281,0.4139445481762533,0.6911474585283455,17.205394437171805,1.9398740425518912
MVLR,Tz,pos,3-fold,fold1,train,FULL,S14_c,elbow,,,,,,,0.23140525817871094,0.3477777623126947,0.6562187740363913,0.272663112680417,0.49940927738409996,0.5614496080215627,0.42569021675495317,1.363827705703869,4.299276511547956,0.3475588460996353,0.6562128367320934,6.7678536733188785,0.5559370109852321
MVLR,Tz,pos,3-fold,fold1,train,FULL,S16_c,shoulder,,,,,,,0.23140525817871094,0.32231005397966644,0.4795788194835396,0.2585679445540283,0.3625191899292578,3.3222998691691634,2.599775411040191,0.996452564233838,5.315191703326349,0.3197550156717394,0.47957814066143706,26.657746979057986,3.2874516180516764
MVLR,Tz,pos,3-fold,fold1,train,FULL,S16_c,elbow,,,,,,,0.23140525817871094,0.30326092910591707,0.5202288570564135,0.2543511181744466,0.3983083650267106,1.2464696619737865,1.0009546855856286,0.7261342574865988,7.896784590168871,0.3031548045619291,0.5202250838845429,12.482299603543279,1.2430819336952652
MVLR,Tz,pos,3-fold,fold1,train,FULL,S2_c,shoulder,,,,,,,0.23140525817871094,0.34881794400699084,0.5281059279472414,0.29446477394232856,0.3767684382888892,2.5319921916942922,1.8471983400433905,0.9751120348015966,8.662546839253126,0.3390600046158358,0.5281059126256331,28.92324839177721,2.5313804404470304
MVLR,Tz,pos,3-fold,fold1,train,FULL,S2_c,elbow,,,,,,,0.23140525817871094,0.3310484314563443,0.5291489643454185,0.2710880639034897,0.3964399517231675,1.0279377229885291,0.79823226032183,0.742832942534746,8.559689104768053,0.2963340124157493,0.5291489577180851,17.886822506236808,1.0275940293395927
MVLR,Tz,pos,3-fold,fold1,train,FULL,S3_c,shoulder,,,,,,,0.23140525817871094,0.37429528343116103,0.6420855034219592,0.30226989287512107,0.49476998995058086,2.8536102826728564,2.1230945049092265,1.1500034487647004,10.179875750178802,0.3734420625413123,0.642084362776016,38.68471520788298,2.844954318823107
MVLR,Tz,pos,3-fold,fold1,train,FULL,S3_c,elbow,,,,,,,0.23140525817871094,0.2999676722637004,0.5325158260157009,0.24454390731775588,0.41141590413446083,0.9841633706952849,0.7350796806531569,0.9245923024959616,5.330341864224031,0.2885263159214651,0.5325151218120615,14.250500751646664,0.9559525232288729
MVLR,Tz,pos,3-fold,fold1,train,FULL,S4_c,shoulder,,,,,,,0.23140525817871094,0.42374039604934133,0.6796784246551103,0.33590673937001936,0.5060761316332137,3.3616928371360357,2.25451755149425,1.213089611764298,9.353846390085641,0.3899610775994086,0.6796771623305288,56.67092031539513,3.2186952909112803
MVLR,Tz,pos,3-fold,fold1,train,FULL,S4_c,elbow,,,,,,,0.23140525817871094,0.4753403552027161,0.9634280872259383,0.383714396871591,0.6829158471384195,1.2286179624423224,0.8024146463102102,1.3926331955611764,16.846050424225844,0.4442415850446015,0.9634224858749908,22.821925597269274,1.222901739866529
MVLR,Tz,pos,3-fold,fold1,train,FULL,S5_c,shoulder,,,,,,,0.23140525817871094,0.35135934919636624,0.5208744508056394,0.2837673811013789,0.4168712649037632,3.293887261890114,2.508834099681263,1.1507082386121628,5.989844865124239,0.35088545334043925,0.5208744494136047,31.269191733382122,3.253322192681018
MVLR,Tz,pos,3-fold,fold1,train,FULL,S5_c,elbow,,,,,,,0.23140525817871094,0.3059238873893568,0.5646249418804717,0.2525678533935891,0.4148308890918669,1.0995415596186118,0.8658812077652368,1.0816485531742082,12.011276638230182,0.30164261972242223,0.5646236024419876,13.172451523418834,1.0995392054288329
MVLR,Tz,pos,3-fold,fold1,train,FULL,S6_c,shoulder,,,,,,,0.23140525817871094,0.37219212276408326,0.5779723673998923,0.30974263327595225,0.44726927539633093,3.2409577220827765,2.5257520856710802,0.9346757017260405,8.187801705801478,0.3715290809373696,0.5779723402847702,29.624435028514874,3.233503821269763
MVLR,Tz,pos,3-fold,fold1,train,FULL,S6_c,elbow,,,,,,,0.23140525817871094,0.2488702888703149,0.45301713237098257,0.2034964719954529,0.33124349787641205,0.8980997902508514,0.6934573892192671,0.7640414598537818,7.058065792513668,0.23937609813985744,0.4530168919489706,9.231746147063955,0.8962174027482429
MVLR,Tz,pos,3-fold,fold1,train,FULL,S8_c,shoulder,,,,,,,0.23140525817871094,0.4076670962371821,0.6728666854435926,0.3358591676807897,0.536266472794196,3.4189525530665725,2.571801712923659,1.2076991809471824,6.006240717181289,0.40740702899499287,0.6728666567986474,33.697513990728304,3.339120879225048
MVLR,Tz,pos,3-fold,fold1,train,FULL,S8_c,elbow,,,,,,,0.23140525817871094,0.3296736742697804,0.64709538632016,0.2706969641733332,0.48579147935084144,1.0916605055695123,0.8445763804049164,0.840284453400142,10.08287715316316,0.3114727254699281,0.647086426386396,12.092289790785069,1.0799025710589116
MVLR,Tz,pos,3-fold,fold1,train,FULL,S9_c,shoulder,,,,,,,0.23140525817871094,0.369315692410788,0.6012010788401722,0.29956930070961046,0.4915843715179892,2.1608352019323553,1.6880002850528188,1.045880411704618,4.029162181215417,0.3673962415143104,0.6012007659006043,11.41887769364686,2.0803986091654036
MVLR,Tz,pos,3-fold,fold1,train,FULL,S9_c,elbow,,,,,,,0.23140525817871094,0.3688730901530388,0.5725654260514252,0.30274769582272804,0.4186657323802193,0.723678005387377,0.591616027901337,0.8896053695911276,8.654468548058203,0.343033449653307,0.5725652555454004,4.6622711664774945,0.7118803397432032
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S03_a,shoulder,,,,,,,0.23140525817871094,0.2813151886563992,1.013955751556387,0.24687975846409183,0.8990780712569915,2.7913517713139298,2.120475144906272,0.6108887828701632,5.3837480285763855,0.2709416138680932,1.0139557511102244,24.35531876065271,2.7568823611084765
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S03_a,elbow,,,,,,,0.23140525817871094,0.37371905882701456,1.320567761062445,0.2686084594262284,1.1135565841608652,0.9343497925318337,0.6440652814817621,0.9892678969504454,4.6067772423151965,0.3005702522831521,1.32056772079958,10.10774795278684,0.7789607740233263
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S06_a,shoulder,,,,,,,0.23140525817871094,0.21665358386956146,0.7608029090336386,0.17481559885326253,0.6803906063211247,1.9292265724199003,1.4215487901208972,0.4602995465198901,2.2306641518581456,0.1485229980466844,0.7608028887890953,9.532908467282894,1.8215367723494968
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S06_a,elbow,,,,,,,0.23140525817871094,0.17997039349954977,1.0795222939133056,0.14933504243809864,0.9034154143898846,0.8714600200864295,0.641476148406038,0.5826096481014287,4.249468872883111,0.17714344009146452,1.0795221220481004,3.583494713176332,0.7593716368606394
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S10_c,shoulder,,,,,,,0.23140525817871094,0.41636596561064476,0.6964366444944361,0.3353758182646856,0.5341742856792314,3.0959385520622265,2.3253122545517138,1.2167118770563157,8.744682141019233,0.40189650059923965,0.6964330678381925,33.74071262749773,3.0118248879245018
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S10_c,elbow,,,,,,,0.23140525817871094,0.3818875036618239,0.6357043866088851,0.311426717356744,0.4492948318166196,0.8449954896980603,0.6033951612907399,1.1513516822842726,14.119833935221425,0.36240885091512065,0.6356996961640105,14.952847791628663,0.8342932795921166
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S11_c,shoulder,,,,,,,0.23140525817871094,0.4362034034929895,0.7273872804469362,0.3447021803085225,0.551463744530952,2.774022009939936,1.970396170601945,1.3038778767405679,10.245577250729498,0.3950949574079833,0.7273850618424806,36.06951034382379,2.6156506831982753
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S11_c,elbow,,,,,,,0.23140525817871094,0.3076215917100543,0.6284874738976606,0.2483768267079369,0.4469743704020932,0.7794537484758022,0.5289736081511673,0.8850269419286407,9.080010262359473,0.2888191778489391,0.6284870950820974,14.842701145379056,0.7794489756229381
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S12_a,shoulder,,,,,,,0.23140525817871094,0.20709786967029772,0.7280656675474628,0.17120158465951796,0.6217275219696715,2.965713084178024,2.13029063218431,0.46677584952134743,2.09154202860663,0.13339049143697962,0.7280651044379953,13.16937253185389,2.7282180782738044
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S12_a,elbow,,,,,,,0.23140525817871094,0.17572600599094673,0.9449067935714633,0.13774907456524507,0.7176627617931115,1.4281044777107992,1.0935046646761002,0.6323588202264678,3.9716537934098017,0.13416467552433672,0.9449067405386197,5.306106390283555,1.0152110363397304
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S14_a,shoulder,,,,,,,0.23140525817871094,0.19973083423417334,0.8937840825174337,0.16943749637408587,0.7769347710233887,1.4920391149506895,1.126782616527503,0.5767698311956461,4.1511998751957595,0.1718496515817159,0.8937835632848686,9.416364637693253,1.4647810479852938
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S14_a,elbow,,,,,,,0.23140525817871094,0.17335399206365798,1.0885929444000668,0.13469118696269075,0.8491267282488969,0.43785030339756975,0.31495005326975406,0.6218645514726372,5.585781524459477,0.1721662836229755,1.0885929441676871,2.507711729242141,0.36109988586120634
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S15_c,shoulder,,,,,,,0.23140525817871094,0.3942398873835945,0.6293894070241821,0.322608012211594,0.5088774149806718,3.390011008988582,2.5874904903670943,1.2347575677175944,8.601457967013697,0.379999979145068,0.6293891986954759,37.41001882754223,3.23734031861631
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S15_c,elbow,,,,,,,0.23140525817871094,0.2955949728340945,0.5388258165050519,0.23565068639609715,0.4210970229319413,0.8662608887855215,0.6606830843461318,0.9729591786714071,5.418313820055376,0.29299921691310404,0.5388255592373523,11.841379548474702,0.8660977741087462
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S17_c,shoulder,,,,,,,0.23140525817871094,0.3713278311583873,0.5961387446475097,0.3015304103867289,0.4775127287360577,3.528340738206151,2.7271907476196726,1.1218264957018789,6.322175596230151,0.3609066115295366,0.5961352646898036,36.48604905791594,3.399860340368363
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S17_c,elbow,,,,,,,0.23140525817871094,0.29041938148623386,0.5578669050454667,0.2377293448431506,0.42343437203256773,1.111593990714277,0.8815739778954048,0.7728855374026457,8.80278389914897,0.2896784064734237,0.5578639679339624,14.283527005802172,1.1113647311209447
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S1_c,shoulder,,,,,,,0.23140525817871094,0.37469558851168755,0.578790151738979,0.30938641769446695,0.4473250983754583,3.1905610847921526,2.5133789851185133,1.1824211072825248,5.740723647462353,0.37447937533381076,0.5787896539264293,25.256845744531713,3.189479900798652
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S1_c,elbow,,,,,,,0.23140525817871094,0.2934670035424889,0.6245272533346728,0.23344237550127336,0.4734890337953583,0.9035263480053081,0.7126047778143177,1.0405015253227574,7.6530891982093285,0.289934318790182,0.6245268562634643,6.923346875158132,0.8761568652347346
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S7_c,shoulder,,,,,,,0.23140525817871094,0.3660561575225987,0.5715794310867021,0.2944792235347728,0.43770874611114235,4.3294931273950175,3.239561264505074,1.0494670776275004,9.944574277489965,0.36077785282845415,0.5715742186603043,71.57419216535023,4.2820828211741615
MVLR,Tz,pos,3-fold,fold1,eval,FULL,S7_c,elbow,,,,,,,0.23140525817871094,0.3166998877121424,0.5154547180421193,0.2548293739476725,0.3797548252574897,1.276594102487074,0.9499171436893197,0.8903270942095588,6.647734125927318,0.28860759448583595,0.5154504680287953,22.872916947987655,1.2289086227756316
MVLR,Tz,pos,3-fold,fold2,train,FULL,S01_a,shoulder,,,,,,,0.1376028060913086,0.22218831655889368,0.8619709289225029,0.18201526747473873,0.7731793933101777,2.187810156719485,1.6002401981646996,0.5100994385157274,2.3044441195554906,0.1792265729283756,0.8619708105366269,9.069313400720171,2.1583661127313043
MVLR,Tz,pos,3-fold,fold2,train,FULL,S01_a,elbow,,,,,,,0.1376028060913086,0.15767466286554063,1.0027283727192402,0.13585147479288942,0.8328369811246001,0.8614230394929597,0.6156312764245243,0.438893847613697,3.5517127296334605,0.15532386287463676,1.0027281409685596,3.6089588895434255,0.7514131830040288
MVLR,Tz,pos,3-fold,fold2,train,FULL,S03_a,shoulder,,,,,,,0.1376028060913086,0.2704032482844069,0.9713093439225412,0.236813006705565,0.8595753775780436,2.8059476154854956,2.1203122613172165,0.5862467397465447,5.114233623782622,0.25876984064917224,0.9713093438981718,23.699334593500218,2.7600707928969537
MVLR,Tz,pos,3-fold,fold2,train,FULL,S03_a,elbow,,,,,,,0.1376028060913086,0.34144348592714796,1.2503717395026541,0.24584599584279146,1.0548909279045604,0.9271770704931657,0.6309719757293468,0.9292175723457388,4.587216430892371,0.27860580269986573,1.2503717073423117,9.772439883223177,0.8165510146659497
MVLR,Tz,pos,3-fold,fold2,train,FULL,S04_a,shoulder,,,,,,,0.1376028060913086,0.16797165783742246,0.6909983982053176,0.1387149504910826,0.5941470335727886,2.630554596664521,1.9483887117044403,0.3980978425094034,2.058825830986841,0.15021907629838158,0.6909983982002941,11.883015070305278,2.535214123563829
MVLR,Tz,pos,3-fold,fold2,train,FULL,S04_a,elbow,,,,,,,0.1376028060913086,0.2448204223502914,1.1021265524684465,0.1832858165059683,0.9123749439712975,1.159667163094377,0.8695096352515578,0.7114382090408555,4.002002699427165,0.19383438315554774,1.1021264779144726,4.7567034173588905,0.9110595756692019
MVLR,Tz,pos,3-fold,fold2,train,FULL,S06_a,shoulder,,,,,,,0.1376028060913086,0.20880107764282946,0.7222642463719897,0.16950534841352496,0.6451365110982793,1.9476851686501595,1.4167961161476113,0.4640030516250821,2.270897092529821,0.14054905186647673,0.722264213264121,9.91382347860923,1.8795878674182613
MVLR,Tz,pos,3-fold,fold2,train,FULL,S06_a,elbow,,,,,,,0.1376028060913086,0.1804757347060464,1.025550794989589,0.15037294447367391,0.8484267297381629,0.8550849121040673,0.6265387874113362,0.5898361068232618,4.324677616958961,0.16427923345634615,1.0255505581135815,3.6730152082545597,0.7996976903418602
MVLR,Tz,pos,3-fold,fold2,train,FULL,S10_a,shoulder,,,,,,,0.1376028060913086,0.13768488780376875,0.4984163202203523,0.11421986352190351,0.4125086113966654,0.8332992342256444,0.5940276564405311,0.43887092815988604,4.075509546922957,0.13733596096024092,0.4984162219945387,7.854355035709311,0.8298615931065251
MVLR,Tz,pos,3-fold,fold2,train,FULL,S10_a,elbow,,,,,,,0.1376028060913086,0.1651369853136054,0.6924630717511998,0.13522240139808636,0.5125779051062446,0.3118688463593572,0.23642866284167446,0.5441260897850003,6.633061563676357,0.16244931269643192,0.6924629544314159,2.8943930414678887,0.3076370081046296
MVLR,Tz,pos,3-fold,fold2,train,FULL,S10_c,shoulder,,,,,,,0.1376028060913086,0.41006375499962633,0.7047868654035317,0.3327162569761366,0.5399498142179937,3.1046315420429162,2.347878817426639,1.2013386881278085,9.236298983572544,0.4051433748377779,0.7047830095273101,34.336213908009455,3.0520222964480617
MVLR,Tz,pos,3-fold,fold2,train,FULL,S10_c,elbow,,,,,,,0.1376028060913086,0.3609891557575169,0.6369993506133256,0.29858493092401783,0.45068179774707245,0.839283351374703,0.6058639626770117,1.078460157302953,15.182506745788892,0.35930405363451506,0.6369947645884335,14.71063455221466,0.8367787025166713
MVLR,Tz,pos,3-fold,fold2,train,FULL,S11_c,shoulder,,,,,,,0.1376028060913086,0.43149875164876395,0.7319312959269418,0.3419957325526801,0.5548761656649522,2.765841638757759,1.9701741242245803,1.3011144091468905,10.072612278379157,0.39794945057740644,0.731928873976677,35.37462488110561,2.620753081678759
MVLR,Tz,pos,3-fold,fold2,train,FULL,S11_c,elbow,,,,,,,0.1376028060913086,0.29585052668270523,0.615832641416835,0.2372989623891242,0.44255499700466105,0.768869154230512,0.5275199178197407,0.860612236160927,8.12972020154974,0.28713720428909023,0.6158324341162025,14.447746694107247,0.7685652708167882
MVLR,Tz,pos,3-fold,fold2,train,FULL,S12_a,shoulder,,,,,,,0.1376028060913086,0.19644503556687443,0.68747579590275,0.16238939345109574,0.5829614106843753,2.9948099722500814,2.142369588836763,0.45318069315654463,2.426265987501062,0.12573139141765477,0.6874751371878407,13.902372169109949,2.8066370558572773
MVLR,Tz,pos,3-fold,fold2,train,FULL,S12_a,elbow,,,,,,,0.1376028060913086,0.15302806294678342,0.897265616300556,0.12010878890519382,0.6779059443289898,1.3947643767095153,1.044932280800676,0.5904441407767238,3.831457393154314,0.12542215588373096,0.8972655426353892,5.358273901396231,1.0734267495935632
MVLR,Tz,pos,3-fold,fold2,train,FULL,S13_c,shoulder,,,,,,,0.1376028060913086,0.38846453955318955,0.6165138941593058,0.3214265408558772,0.48132879683328794,2.4371593134014358,1.9472012455840069,1.0441455288527473,7.806354885563982,0.3740018757415702,0.6165136736006042,20.482589109430798,2.4157432035047393
MVLR,Tz,pos,3-fold,fold2,train,FULL,S13_c,elbow,,,,,,,0.1376028060913086,0.35641399657467443,0.623993025913941,0.28586266292359624,0.48823932880564624,0.9374513169423063,0.7326508525053181,1.0967656477910654,5.662283704125204,0.3532549785281634,0.6239930249954182,5.91415666931872,0.9063255327753257
MVLR,Tz,pos,3-fold,fold2,train,FULL,S14_a,shoulder,,,,,,,0.1376028060913086,0.1871008446373358,0.8607668437893631,0.15858065594041815,0.7471324039177322,1.4375997292621112,1.06853059523905,0.552734833859027,4.1431306481087,0.1649394803999118,0.8607662878425626,9.290041323698938,1.4287873119045027
MVLR,Tz,pos,3-fold,fold2,train,FULL,S14_a,elbow,,,,,,,0.1376028060913086,0.16532723714534472,1.0510178375828316,0.132915400938227,0.8155947948735139,0.4015818430536969,0.28904367897804245,0.578670731743046,5.457249503858086,0.16321186329775686,1.0510178306889577,2.3764762438106586,0.37201957741993896
MVLR,Tz,pos,3-fold,fold2,train,FULL,S15_c,shoulder,,,,,,,0.1376028060913086,0.39137256533030057,0.6342394141861768,0.32041393117756334,0.5123648819462129,3.4047859319308094,2.5946001674301935,1.2366082843813504,8.56094605489251,0.3828576052441183,0.6342392012210846,37.114603283362236,3.263696061432317
MVLR,Tz,pos,3-fold,fold2,train,FULL,S15_c,elbow,,,,,,,0.1376028060913086,0.29559701431948054,0.5365592996528475,0.2390943396716759,0.41970334267992565,0.8751760131741854,0.6821798828826416,0.906719202496445,5.511564541817959,0.29439710929070245,0.5365590376426114,11.702381107703093,0.8680852763449363
MVLR,Tz,pos,3-fold,fold2,train,FULL,S17_c,shoulder,,,,,,,0.1376028060913086,0.36609787197966864,0.5983128062169807,0.2982082660499196,0.4772756510889308,3.504612017834624,2.7146758927947316,1.1053225275860161,6.8562150113742115,0.3624605612321459,0.598309271772901,38.374983727673325,3.4208945880114916
MVLR,Tz,pos,3-fold,fold2,train,FULL,S17_c,elbow,,,,,,,0.1376028060913086,0.29083311497238495,0.5577475356780223,0.24029100452606444,0.42499345689521884,1.1107450741231402,0.8832002329329282,0.7556855448073669,8.726495136602264,0.29008994119492204,0.557744243218928,14.138599772431848,1.110181165909682
MVLR,Tz,pos,3-fold,fold2,train,FULL,S1_c,shoulder,,,,,,,0.1376028060913086,0.3806383596427977,0.5850356584170746,0.3146024101026338,0.45169569603283305,3.237611532044039,2.538423622285513,1.188204584047862,5.706712664926516,0.37955941324967535,0.5850352831994934,24.790886292926878,3.2344231550760623
MVLR,Tz,pos,3-fold,fold2,train,FULL,S1_c,elbow,,,,,,,0.1376028060913086,0.29878522127619933,0.6244458425780538,0.23972312294172987,0.4734303811354228,0.8808669779975082,0.7036111543964694,0.8977517135536339,7.7036742205425,0.2955223217979994,0.6244456276595537,6.721554998092159,0.8789304983916291
MVLR,Tz,pos,3-fold,fold2,train,FULL,S2_c,shoulder,,,,,,,0.1376028060913086,0.35498391521023437,0.5344614790381664,0.2990887402692736,0.38113132616164436,2.5596658240437447,1.8735903477913465,0.9957948150831972,8.640458158362296,0.34349979589038804,0.5344614731138336,28.630147359904935,2.5596653595199603
MVLR,Tz,pos,3-fold,fold2,train,FULL,S2_c,elbow,,,,,,,0.1376028060913086,0.332395470306913,0.5293801178386599,0.2715257276531819,0.39629795209185903,1.0263045372904336,0.7969895078512647,0.7523604761849079,8.637618790516076,0.2965462344481362,0.5293801178341797,17.879116565584845,1.0262037026538928
MVLR,Tz,pos,3-fold,fold2,train,FULL,S4_c,shoulder,,,,,,,0.1376028060913086,0.4230413175135749,0.6833603916363814,0.33532224183938275,0.5102086082808768,3.360257221946489,2.2652379808407717,1.2155286919209705,9.24614977534614,0.39107255590557727,0.6833591640003234,55.92341429559407,3.214833451892706
MVLR,Tz,pos,3-fold,fold2,train,FULL,S4_c,elbow,,,,,,,0.1376028060913086,0.46964650685716847,0.9633621181660793,0.3800877524201111,0.6827101409900399,1.2208947636808742,0.8028992825870013,1.370451484279584,16.868481432097518,0.4444410085347962,0.9633567753497921,22.63544862718406,1.2176189570308207
MVLR,Tz,pos,3-fold,fold2,train,FULL,S6_c,shoulder,,,,,,,0.1376028060913086,0.37852979600422315,0.5838446560242789,0.31517630003707375,0.45119914445146,3.3186687693041903,2.5746577746664734,0.932179346069279,8.36574682784985,0.3768994569692946,0.5838445640555509,30.298045860830477,3.3001473979603557
MVLR,Tz,pos,3-fold,fold2,train,FULL,S6_c,elbow,,,,,,,0.1376028060913086,0.30260426165726106,0.4555780412323701,0.2498858156571412,0.3332798581424651,0.9162564474487864,0.7358478410400255,0.8911885340045236,6.987639752899444,0.23877030701727284,0.45557763936464174,9.202288536830432,0.9037590495864222
MVLR,Tz,pos,3-fold,fold2,train,FULL,S7_c,shoulder,,,,,,,0.1376028060913086,0.36703896066673175,0.5760203743646347,0.29503259079726757,0.44041237716287046,4.396385867310878,3.266281326699291,1.062556567489083,10.130847641265895,0.36253788600055586,0.5760152234603362,72.57584907877852,4.308859261198201
