model,ablation,predicted,fold,fold_id,type,subject,joint,polDegree,FNO_batch,FNO_nbMod,FNO_nbHC,FNO_maxIt,fitTime,posRMSE,velRMSE,posAAE,velAAE,tauRMSE,tauAAE,pErrMax,vErrMax,pErrStd,vErrStd,tauErrMax,tauErrStd
MVPR,forces,pos,3-fold,fold1,train,S14_c,shoulder,3,,,,,570.2101521492004,0.4015763932860052,0.7846648524390554,0.3261924398485289,0.6183526985784212,2.0625677674054734,1.5850956189914653,1.2539303346088821,9.016223557273829,0.4014511258808923,0.7846630383644205,19.09698451363874,2.0483559202536332
MVPR,forces,pos,3-fold,fold1,train,S14_c,elbow,3,,,,,570.2101521492004,0.337811520417707,0.7071625078972487,0.2617217699782657,0.5305512352616345,0.5735640313091657,0.43416105305002206,1.43353487826515,5.1644391261887135,0.33779112957565754,0.7071579303061352,7.167309551123189,0.5708939026367329
MVPR,forces,pos,3-fold,fold1,train,S16_c,shoulder,3,,,,,570.2101521492004,0.30408654723092093,0.5637119176241473,0.2522279340129777,0.4158809177585818,3.4650733155616336,2.7012236387385955,0.8832665373248001,5.38585072125739,0.3038957263872099,0.5637116228478152,23.91222817300796,3.4644324219456752
MVPR,forces,pos,3-fold,fold1,train,S16_c,elbow,3,,,,,570.2101521492004,0.3187885143963089,0.6183464338923887,0.26457397858338527,0.4743317083426319,1.2979872756763418,0.9911499875763545,0.8434962021364636,7.065071049060246,0.3096951046225981,0.6183430970135592,11.70577471829067,1.2509588951029094
MVPR,forces,pos,3-fold,fold1,train,S2_c,shoulder,3,,,,,570.2101521492004,0.3209686000753714,0.5579585482307032,0.2670464403070719,0.40791267297686334,2.485950105759298,1.800411206900617,0.9692869251178744,9.929122768934983,0.3189734892248738,0.5579572376533632,31.843313555642595,2.46872288389434
MVPR,forces,pos,3-fold,fold1,train,S2_c,elbow,3,,,,,570.2101521492004,0.32168033210668573,0.5394900743795664,0.2660417479446448,0.4042076038131996,0.982381227050844,0.7764741425720512,0.7774581892579957,8.449984033545487,0.2976604852708253,0.5394900701920095,18.24741250007238,0.9797551200203625
MVPR,forces,pos,3-fold,fold1,train,S3_c,shoulder,3,,,,,570.2101521492004,0.3655754487089471,0.6706176146666992,0.29502519147323386,0.5064540535087944,2.9385936910711696,2.147404583665527,1.056196363399122,10.485516915214966,0.3631056455427557,0.670616902245168,40.42331675585902,2.9259057701721987
MVPR,forces,pos,3-fold,fold1,train,S3_c,elbow,3,,,,,570.2101521492004,0.31384575447995505,0.5500146469665139,0.25629588312850127,0.4245393832708003,0.9858450408139856,0.725951679932727,1.0272543945694146,5.303237830928453,0.2905934580662739,0.5500139404619178,14.397678654162986,0.9453140681550439
MVPR,forces,pos,3-fold,fold1,train,S4_c,shoulder,3,,,,,570.2101521492004,0.409685974965683,0.7272845078998729,0.3286923876090964,0.5468544694766534,3.318819827832041,2.345275612287871,1.1704298073865365,7.551340811549656,0.4001456311846997,0.7272835275103811,51.29239050004281,3.2445271034427927
MVPR,forces,pos,3-fold,fold1,train,S4_c,elbow,3,,,,,570.2101521492004,0.4436026101976374,0.9409967510888634,0.3622669673119703,0.6854102048795957,1.1687072040110507,0.810535361946419,1.2984108855275334,13.14289850866519,0.4381589933759495,0.9409943469628523,19.734127937022883,1.1679164539625533
MVPR,forces,pos,3-fold,fold1,train,S5_c,shoulder,3,,,,,570.2101521492004,0.33538489847963127,0.5608747322518688,0.2716521932218027,0.4426790462093545,3.2553454459934543,2.5116775093479324,1.0050107207764218,5.062895787367527,0.3346508946031779,0.560874648646495,27.065885923425185,3.231755647509663
MVPR,forces,pos,3-fold,fold1,train,S5_c,elbow,3,,,,,570.2101521492004,0.30035916217131337,0.6192750733208655,0.24446067438740565,0.4542613885517513,1.063228255245922,0.8077418537694409,1.1750707349091862,11.567140204103719,0.2999183908126574,0.6192720325468531,12.497036089436254,1.050676087779753
MVPR,forces,pos,3-fold,fold1,train,S6_c,shoulder,3,,,,,570.2101521492004,0.3304668437579738,0.7650186634579402,0.2725576411671708,0.5704773442968124,3.7131321360627556,2.7610818384970903,0.9304897021205922,6.071727749645762,0.3304527004966195,0.7650185697666085,25.292351281785468,3.703946896440691
MVPR,forces,pos,3-fold,fold1,train,S6_c,elbow,3,,,,,570.2101521492004,0.23461242804224083,0.6770755057064985,0.18428426969212267,0.4557938962817416,0.9243882491617597,0.6767763041553722,0.8361040623280119,9.616979522287838,0.2345149002079376,0.6770753156015292,10.612483768672963,0.9153079195271776
MVPR,forces,pos,3-fold,fold1,train,S8_c,shoulder,3,,,,,570.2101521492004,0.387165476884625,0.671681646358361,0.3253283474649821,0.5388408158061525,3.2929019866707177,2.5514878397497855,1.088706682843938,4.91315778125535,0.3870809739665316,0.6716816333279797,30.229997991279053,3.258802139153958
MVPR,forces,pos,3-fold,fold1,train,S8_c,elbow,3,,,,,570.2101521492004,0.3144169084551246,0.7014683285768336,0.25831529152577104,0.5187814152309373,1.0598848005828285,0.8087526357349034,0.8158280141000256,9.808381954933232,0.30841739122239764,0.7014623189604631,12.143718874704248,1.059608668990776
MVPR,forces,pos,3-fold,fold1,train,S9_c,shoulder,3,,,,,570.2101521492004,0.3642744593804626,0.654596599792306,0.2975472758440234,0.5230755742774963,2.177158296496322,1.7071612870978399,1.0309497493605737,4.574504616730368,0.36386247307185443,0.6545958998305869,12.639357752764761,2.15540070885543
MVPR,forces,pos,3-fold,fold1,train,S9_c,elbow,3,,,,,570.2101521492004,0.3414983517405989,0.5903871219640227,0.2811883602739173,0.438046305049094,0.7079219920835629,0.5397174676614805,1.0042336869010255,8.030482954426343,0.3405685564167846,0.5903869682292225,4.919865910146403,0.7037482397887711
MVPR,forces,pos,3-fold,fold1,eval,S03_a,shoulder,3,,,,,570.2101521492004,0.2165176768874299,0.89469440049273,0.17737461611962121,0.6980266857745422,3.583992623785621,2.654250127475723,0.6225266655746473,5.927050390434378,0.16360999036183033,0.8946943911441638,23.91559727674143,3.5253116192621916
MVPR,forces,pos,3-fold,fold1,eval,S03_a,elbow,3,,,,,570.2101521492004,0.2711199773249166,1.0132056367247524,0.20704081745597197,0.7789854223802557,0.7658328994384482,0.5715694889788322,0.8770381656862992,5.807010226593157,0.1799802704830575,1.0132056267111262,6.067073823223735,0.7449284425376909
MVPR,forces,pos,3-fold,fold1,eval,S06_a,shoulder,3,,,,,570.2101521492004,0.17657268633840542,0.9857174624788304,0.1461725907794911,0.680714294639637,4.396126226883869,3.0949540082765767,0.5655499719308398,7.339273396402477,0.11817190422375191,0.9857174425937024,25.21103316162108,4.383256541969989
MVPR,forces,pos,3-fold,fold1,eval,S06_a,elbow,3,,,,,570.2101521492004,0.1754750598576181,0.8243216154819233,0.14524981744926324,0.6180556019464344,0.8515681266849938,0.6219784658868084,0.4906521243875428,4.974415253910869,0.11649889328435399,0.8243209237306126,6.406488144900524,0.8512534830307482
MVPR,forces,pos,3-fold,fold1,eval,S10_c,shoulder,3,,,,,570.2101521492004,0.6322160846263287,1.0864533464575896,0.5213898437635633,0.7578541002782385,5.337058657862599,3.8436571918377513,2.000474602478686,13.559220744369048,0.4613211038782343,1.086452790871586,63.76092308722135,4.745180295343201
MVPR,forces,pos,3-fold,fold1,eval,S10_c,elbow,3,,,,,570.2101521492004,0.553364057958124,0.9455243084319556,0.4454752784062436,0.6447459577981111,1.2644579995382856,0.833043701484965,2.978804469506129,14.414884047908693,0.4289841473475499,0.9455221485663735,18.523911252533974,1.251322797335119
MVPR,forces,pos,3-fold,fold1,eval,S11_c,shoulder,3,,,,,570.2101521492004,0.5080943998001051,1.1765159674477284,0.4203680082963809,0.812241788232907,4.040309597582751,2.7712978962463444,1.4418567597720615,17.508292909858614,0.4865852035902758,1.1765137006667887,56.20154509446514,4.005578591727494
MVPR,forces,pos,3-fold,fold1,eval,S11_c,elbow,3,,,,,570.2101521492004,0.3808439807943784,0.908944079327194,0.30158723211808747,0.6575910433276415,1.0502099502407276,0.684203504304389,1.4292139942569984,8.044588686322584,0.3507888246243098,0.9089439445053358,17.273170333338633,1.0491874395117764
MVPR,forces,pos,3-fold,fold1,eval,S12_a,shoulder,3,,,,,570.2101521492004,0.18573177215193903,1.0033448065826784,0.15276467594473989,0.6920509802246924,5.89602328470437,4.14637231761417,0.7432343075133903,8.109507609257033,0.1295564144406491,1.0033428631627312,41.80083690039457,5.762124361244461
MVPR,forces,pos,3-fold,fold1,eval,S12_a,elbow,3,,,,,570.2101521492004,0.20726507159628468,1.2609327601380367,0.17522117047398217,0.9336343863735119,1.661040207023035,1.293675857537487,0.7730697230659458,6.542899115422407,0.1758200047596436,1.2609321485076126,18.583015983142815,1.453520090989971
MVPR,forces,pos,3-fold,fold1,eval,S14_a,shoulder,3,,,,,570.2101521492004,1.8627691282359575,3.740952917030529,1.7975036010390195,2.824600833892616,9.343415160107066,7.775642986303945,3.089809325250106,16.275066318931124,0.4887633674496339,3.7409519210130995,31.76097447983549,5.606231054829993
MVPR,forces,pos,3-fold,fold1,eval,S14_a,elbow,3,,,,,570.2101521492004,5.303823673244001,3.0021213872022847,5.290860677630203,2.114051057327059,2.659211374379519,1.868614546999674,6.284687810197833,18.116645425028178,0.37059256167652577,3.0021124586529333,18.58413294360154,2.3524000313883624
MVPR,forces,pos,3-fold,fold1,eval,S15_c,shoulder,3,,,,,570.2101521492004,0.3915610981112364,0.7537282890738242,0.3277336139168027,0.5818999022870217,3.8568382206436476,2.9252470395430703,1.4861772454634263,9.926534157762346,0.39155316638370163,0.7537279322831366,42.13751024724108,3.7990128304132473
MVPR,forces,pos,3-fold,fold1,eval,S15_c,elbow,3,,,,,570.2101521492004,0.41571545058303283,0.9577952314031979,0.32156148512782784,0.6337519314499778,1.1653901111176943,0.8672022493872067,2.1926245688640282,11.142205991055764,0.3781575155573556,0.9577949849840106,11.31868576514549,1.1325425974944834
MVPR,forces,pos,3-fold,fold1,eval,S17_c,shoulder,3,,,,,570.2101521492004,0.43980550612754815,1.1179328779082764,0.3533420587297096,0.7936787146348796,5.56491752764297,3.8989627508421436,1.9541882780543751,9.614508983276536,0.4275001574978915,1.1179304150762945,63.40438219941864,5.365888963335136
MVPR,forces,pos,3-fold,fold1,eval,S17_c,elbow,3,,,,,570.2101521492004,0.6564085186618952,1.3240232417566218,0.5718642998137291,0.8205418568987254,1.970154446424319,1.441901434128739,2.140553694099169,16.07970353608421,0.3985101933765363,1.3240208164433724,18.419848377758903,1.6768124354919938
MVPR,forces,pos,3-fold,fold1,eval,S1_c,shoulder,3,,,,,570.2101521492004,0.37980191982754125,0.7050403659967942,0.3105628187149067,0.5092275009066926,3.8156985580080365,2.688355175904679,1.7014501440433338,11.735357481716544,0.3798006324585373,0.7050391264586918,64.84636780623943,3.77822003576951
MVPR,forces,pos,3-fold,fold1,eval,S1_c,elbow,3,,,,,570.2101521492004,0.3485881446575385,0.706936785316054,0.2832438560906239,0.5238866663933579,1.065921600568841,0.7657508545118837,1.5261000130131157,8.149466162922558,0.32660172705664037,0.7069367600868143,28.455869465969787,1.0461923719825479
MVPR,forces,pos,3-fold,fold1,eval,S7_c,shoulder,3,,,,,570.2101521492004,0.36539384232491345,0.7062845082621476,0.29639734765618436,0.5185302021384202,5.01528494688591,3.7176407270194947,1.432446966841368,10.278555781031606,0.36498740819661385,0.7062804110863764,67.89539397861904,4.911890169941555
MVPR,forces,pos,3-fold,fold1,eval,S7_c,elbow,3,,,,,570.2101521492004,0.33918649545425783,0.611410862938382,0.2852298362779604,0.4480743432261844,1.4727416829186577,1.1362871366861143,0.871903893132461,6.722193405467003,0.30025212949634084,0.6114054043408615,21.582132544656005,1.4046642054162317
MVPR,forces,pos,3-fold,fold2,train,S01_a,shoulder,3,,,,,537.4367792606354,0.11973269423993496,0.7025310492922242,0.0972147548106426,0.48039842671471994,3.1577392288912565,2.192773794430127,0.8135116963509444,8.283952897449783,0.08210069734592511,0.7025310458761737,26.166582880412196,3.1307879869136515
MVPR,forces,pos,3-fold,fold2,train,S01_a,elbow,3,,,,,537.4367792606354,0.07334812408822033,0.6115472184115801,0.05689618224496853,0.46743008815148035,0.698757354102155,0.5212944692618954,0.5409166748823526,4.8193499353216485,0.07334384710027962,0.6115472167807943,7.442693357867827,0.6564788365288825
MVPR,forces,pos,3-fold,fold2,train,S03_a,shoulder,3,,,,,537.4367792606354,0.16981053383669073,0.7901828229846644,0.13402220713546967,0.6195902952678131,3.296531191335466,2.4228284307177654,0.6152047503902116,4.3395983641452105,0.14191089349473907,0.7901827560713179,19.108775900669034,3.2415871279737387
MVPR,forces,pos,3-fold,fold2,train,S03_a,elbow,3,,,,,537.4367792606354,0.1985804395306149,0.9172871160031555,0.14016838964177752,0.6885854106314782,0.6369030918906988,0.4641035235893953,0.7508901646891265,5.572854853702014,0.17233855795367567,0.9172871119174868,4.533838496680328,0.6367111188645591
MVPR,forces,pos,3-fold,fold2,train,S04_a,shoulder,3,,,,,537.4367792606354,0.0998197983870133,0.8552690488355175,0.07630161588538913,0.6182405235820382,4.742935945508117,3.336954074745065,0.4883806201919567,5.098526317542097,0.09887498804143316,0.8552682458954082,29.77312436567921,4.736725164149478
MVPR,forces,pos,3-fold,fold2,train,S04_a,elbow,3,,,,,537.4367792606354,0.1436024271513226,1.1658313895874466,0.10017572229027669,0.8140344311513309,1.110203799240834,0.7990789085459833,0.6051269549090446,8.732316602261825,0.13338568576202145,1.1658313414406154,7.699829577130799,1.1028647361565327
MVPR,forces,pos,3-fold,fold2,train,S06_a,shoulder,3,,,,,537.4367792606354,0.12994367442323299,0.7244043381566971,0.10453127145923818,0.5150953831463082,3.1963207916561656,2.2015425365693626,0.43911175850115297,5.252771112924391,0.09153682850928445,0.7244030983108365,20.707444976237497,3.1940773295405145
MVPR,forces,pos,3-fold,fold2,train,S06_a,elbow,3,,,,,537.4367792606354,0.1579262302386515,0.7540709244559756,0.13167567338947,0.5618373941848697,0.6973421073433923,0.4970709390257608,0.5529138104831015,4.1589731969459365,0.10078460540729267,0.7540683701467316,6.401081264824042,0.6966843829869417
MVPR,forces,pos,3-fold,fold2,train,S10_a,shoulder,3,,,,,537.4367792606354,0.07809391686337247,0.3769571800836532,0.06047370636943894,0.2579121051152236,0.7939270460031707,0.5578719800689327,0.3912471694819895,3.4302639522579765,0.07783015650710771,0.3769565382405523,4.988185028625826,0.7938381333192591
MVPR,forces,pos,3-fold,fold2,train,S10_a,elbow,3,,,,,537.4367792606354,0.1247026664510995,0.5578079731870389,0.10186051196935295,0.3638800911915926,0.26009164581820354,0.1951790799951624,0.5152462816097927,4.018401320931186,0.12451625904281997,0.5578073913244961,1.393023256290848,0.2599154707385984
MVPR,forces,pos,3-fold,fold2,train,S10_c,shoulder,3,,,,,537.4367792606354,0.3907990988868712,0.7395308606280306,0.31943611764263685,0.5601500681819834,3.2259628338604034,2.390366739793853,1.0731851132557888,8.49289657949992,0.39057755125960886,0.7395280295765658,35.194925679403326,3.2106504018375426
MVPR,forces,pos,3-fold,fold2,train,S10_c,elbow,3,,,,,537.4367792606354,0.35455135345183725,0.6664240637218031,0.2951692670840131,0.4762753956097563,0.8830123007051721,0.6149057057355353,0.9586262810491939,14.261851716984708,0.3545331147714703,0.6664211313023531,14.828897132228128,0.8791202222113466
MVPR,forces,pos,3-fold,fold2,train,S11_c,shoulder,3,,,,,537.4367792606354,0.3849560227677649,0.7902329300617953,0.31900352410575983,0.5888404032703033,2.698859264811144,1.953913994684712,1.0998284393142104,11.481661331148564,0.3849144178775825,0.7902318776860883,38.42653491788365,2.6960501166173736
MVPR,forces,pos,3-fold,fold2,train,S11_c,elbow,3,,,,,537.4367792606354,0.2794289015132359,0.6525048305359067,0.22528022229661113,0.4739086675167746,0.7617443270208707,0.5087039566525107,0.8820506889217552,7.0397520738203925,0.2794287000264195,0.6525046825496433,14.966510120806845,0.7514848976456342
MVPR,forces,pos,3-fold,fold2,train,S12_a,shoulder,3,,,,,537.4367792606354,0.14254337351083377,0.8131347229455624,0.11242344386772674,0.5668530623795544,5.1389072925351655,3.6289026908966306,0.7712475198419784,7.685309071352081,0.12124082819001868,0.813130825124511,37.761366193705875,5.118501878238945
MVPR,forces,pos,3-fold,fold2,train,S12_a,elbow,3,,,,,537.4367792606354,0.11462106914671441,0.8046516416654486,0.08434495201844416,0.5664907172150394,1.3424221818854272,0.9625287756500435,0.7673424761930661,6.135512388757247,0.11287688806762453,0.80465099189423,13.495049294498108,1.3411343277725165
MVPR,forces,pos,3-fold,fold2,train,S13_c,shoulder,3,,,,,537.4367792606354,0.34265598308985795,0.6450624588553753,0.27601757843160063,0.49810969459685345,2.3870573476036627,1.8264252295329373,1.0862737610194142,6.145349521338872,0.3424857974651455,0.6450617146972074,16.931827175963523,2.373416083509617
MVPR,forces,pos,3-fold,fold2,train,S13_c,elbow,3,,,,,537.4367792606354,0.3380646134800574,0.6431680022370558,0.27179020402103427,0.4985061754028712,0.89361985944373,0.7088444333083093,1.114090554559231,5.401692384054879,0.33792147068508105,0.6431678540348735,5.4586304493084326,0.8858170090067438
MVPR,forces,pos,3-fold,fold2,train,S14_a,shoulder,3,,,,,537.4367792606354,0.09277866866713079,0.8164305955684864,0.07402965213593633,0.6085612539615592,2.1374175450561133,1.6229761051046672,0.48844790239420055,5.194041881669781,0.0926921756212747,0.8164235808819884,10.056027903584692,2.1373161247135943
MVPR,forces,pos,3-fold,fold2,train,S14_a,elbow,3,,,,,537.4367792606354,0.10942943110842927,0.8998506902799481,0.08534587159993286,0.6683825870836652,0.4783535888025826,0.3594965432336513,0.6495738590965576,5.995670411327558,0.10931118631271795,0.8998506253419535,2.9007136615130062,0.47776664753092113
MVPR,forces,pos,3-fold,fold2,train,S15_c,shoulder,3,,,,,537.4367792606354,0.3653436016072044,0.6658145259301118,0.30692299214285834,0.5298702642290689,3.3684122014693814,2.6361308719931285,0.9993813625281254,5.839898548658495,0.36468885187248684,0.6658141942054351,25.927270906777935,3.35422312766156
MVPR,forces,pos,3-fold,fold2,train,S15_c,elbow,3,,,,,537.4367792606354,0.3090605844222102,0.6101015192093948,0.2513378952408985,0.4731921692763598,0.8919822902137493,0.6908988250137195,0.8718556193978638,5.776622169729206,0.2974886655582157,0.6101007683447733,10.996804983592144,0.8918084759874982
MVPR,forces,pos,3-fold,fold2,train,S17_c,shoulder,3,,,,,537.4367792606354,0.3451239695475673,0.7095672122585172,0.2824218718205989,0.5505874404590166,3.8141925864531006,2.9030220011137136,1.08023710449078,5.335791836539583,0.3446216300419197,0.709565085061381,29.828603303578888,3.7963368887435407
MVPR,forces,pos,3-fold,fold2,train,S17_c,elbow,3,,,,,537.4367792606354,0.2795465391108776,0.6450517493382599,0.22371811560377758,0.48740643778868276,1.1316411795986412,0.855356384231512,0.8761559703636399,8.461630824163136,0.27812985328640843,0.6450500809343714,13.262094718992135,1.1216932636479022
MVPR,forces,pos,3-fold,fold2,train,S1_c,shoulder,3,,,,,537.4367792606354,0.34269272171846366,0.6049596706766887,0.2809112496298608,0.45757670317292065,3.217362506121972,2.3972245948276956,1.2205940201450152,6.953499953685371,0.3424362899886137,0.604957992182505,36.68130718771618,3.184210796838094
MVPR,forces,pos,3-fold,fold2,train,S1_c,elbow,3,,,,,537.4367792606354,0.2876415871428868,0.6409177705444129,0.23050655975917164,0.4913621514094469,0.8469920045570959,0.6731444341084716,0.897480805555442,6.437992634589285,0.28670016444508006,0.6409171602836851,6.99261637352094,0.8467438680540271
MVPR,forces,pos,3-fold,fold2,train,S2_c,shoulder,3,,,,,537.4367792606354,0.3224050576584672,0.5440855486334223,0.2693461665752869,0.39478162481916995,2.424302353895708,1.753568942440756,0.9615459925479604,9.258876274634014,0.3220740385731235,0.5440836276165751,29.855432039566654,2.4157430028989473
MVPR,forces,pos,3-fold,fold2,train,S2_c,elbow,3,,,,,537.4367792606354,0.29514229602707287,0.5455088208325782,0.2441441120105201,0.4126628940667348,0.976516565551802,0.7454855567510179,0.804525438444822,8.69649664573151,0.2939531366866978,0.5455087573131102,18.439394862151783,0.970208505178149
MVPR,forces,pos,3-fold,fold2,train,S4_c,shoulder,3,,,,,537.4367792606354,0.40355303192971326,0.7042811156600293,0.3241798056278211,0.5261224296993574,3.2738939137745766,2.2411933088435787,1.1666065839654,8.611826814779612,0.39472794817197626,0.7042790097535393,54.2703049483375,3.1894484860916323
MVPR,forces,pos,3-fold,fold2,train,S4_c,elbow,3,,,,,537.4367792606354,0.4419053670960626,0.9408310209885526,0.36301979092056286,0.6828254113062212,1.1628554864496379,0.788383883030518,1.2732065139055622,13.09919576820795,0.43977263107478726,0.9408287297036684,21.05621449406063,1.162756238166574
MVPR,forces,pos,3-fold,fold2,train,S6_c,shoulder,3,,,,,537.4367792606354,0.34483156101144136,0.6950044909281723,0.2841206072608951,0.5294319130552634,3.4647961739455093,2.6220641094572494,1.145173743562755,5.517689077203536,0.3444891876830863,0.6950034773068817,31.588326240654013,3.4618202133644824
MVPR,forces,pos,3-fold,fold2,train,S6_c,elbow,3,,,,,537.4367792606354,0.23208881840607307,0.5562301875946074,0.1849020632590831,0.3865334356217215,0.8820240726473237,0.6434154827681343,0.8051215146861282,8.306952140862434,0.23208879833547114,0.5562300930485179,10.01138582780305,0.8650644707044026
MVPR,forces,pos,3-fold,fold2,train,S7_c,shoulder,3,,,,,537.4367792606354,0.34358059361079535,0.6421642796633246,0.2797662422393558,0.4834477586303563,4.483500277733891,3.327765522218063,1.055400872872211,9.64110512672951,0.34163460130224804,0.6421610864232409,68.0642336785013,4.434088051235477
MVPR,forces,pos,3-fold,fold2,train,S7_c,elbow,3,,,,,537.4367792606354,0.28406157979510915,0.5524610151559041,0.23130489227543136,0.40602743931964996,1.2052464815650985,0.907752701924621,0.8434293272556639,6.851512738508658,0.2822430251904101,0.5524582318694903,22.330970322045818,1.1981818300283698
MVPR,forces,pos,3-fold,fold2,train,S8_c,shoulder,3,,,,,537.4367792606354,0.39076940124557763,0.6673654743330036,0.3309795796011096,0.5350778492036917,3.247050420295257,2.5342944025511898,1.025428108554011,5.165713414012019,0.3901747508580601,0.6673650480056083,31.417388542341307,3.237881705588223
MVPR,forces,pos,3-fold,fold2,train,S8_c,elbow,3,,,,,537.4367792606354,0.31087637289518705,0.6716107963934365,0.2542859836952857,0.5047621929994593,1.04811338050909,0.7847299682061671,1.0471352283177917,9.711137003461356,0.31077878017805244,0.671603520868007,11.818076832742838,1.0291981202187237
MVPR,forces,pos,3-fold,fold2,eval,S02_a,shoulder,3,,,,,537.4367792606354,0.3208946031449304,0.8059524596671236,0.2882766336896182,0.618663236460366,3.0131863114509296,2.22232413249458,1.1377845599698313,8.4849777605469,0.14474355449946535,0.8059523247587231,32.38204625879022,2.6492955024003217
